loan_id,customer_id,customer_name,credit_score,employment_status,branch_id,branch_name,city,region,loan_type,loan_amount,interest_rate,approval_date,loan_term_months,loan_status,loan_age_days,total_payments_made,on_time_payments,late_payments,missed_payments,on_time_pct,max_days_overdue,risk_level
903,1003,Customer_1003,703,Employed,7,Miami Beach,Miami,South,Personal,5903,7.53,2022-06-23,36,Closed,1385.1,6,0,6,0,0.0,1528.1,High Risk
904,1004,Customer_1004,704,Employed,8,Boston Financial,Boston,Northeast,Home,5904,7.54,2022-06-24,360,Closed,1384.1,6,0,6,0,0.0,1528.1,High Risk
905,1005,Customer_1005,705,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5905,7.55,2022-06-25,60,Closed,1383.1,6,0,6,0,0.0,1528.1,High Risk
906,1006,Customer_1006,706,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,5906,7.5600000000000005,2022-06-26,36,Closed,1382.1,6,0,6,0,0.0,1528.1,High Risk
907,1007,Customer_1007,707,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5907,7.57,2022-06-27,360,Closed,1381.1,6,0,6,0,0.0,1528.1,High Risk
908,1008,Customer_1008,708,Retired,4,Texas Hub,Houston,South,Auto,5908,7.58,2022-06-28,60,Active,1380.1,6,6,0,0,100.0,0.0,Medium Risk
909,1009,Customer_1009,709,Retired,5,Silicon Valley,San Jose,West,Personal,5909,7.59,2022-06-29,36,Active,1379.1,6,6,0,0,100.0,0.0,Medium Risk
910,1010,Customer_1010,710,Unknown,6,West Coast Tower,Los Angeles,West,Home,5910,7.6,2022-06-30,360,Active,1378.1,6,0,0,0,0.0,0.0,High Risk
911,1011,Customer_1011,711,Employed,7,Miami Beach,Miami,South,Auto,5911,7.61,2022-07-01,60,Active,1377.1,6,6,0,0,100.0,0.0,Medium Risk
912,1012,Customer_1012,712,Employed,8,Boston Financial,Boston,Northeast,Personal,5912,7.62,2022-07-02,36,Active,1376.1,6,6,0,0,100.0,0.0,Medium Risk
913,1013,Customer_1013,713,Employed,1,Downtown Metro,New York,Northeast,Home,5913,7.63,2022-07-03,360,Active,1375.1,6,6,0,0,100.0,0.0,Medium Risk
914,1014,Customer_1014,714,Employed,2,Midtown Plaza,New York,Northeast,Auto,5914,7.64,2022-07-04,60,Active,1374.1,6,6,0,0,100.0,0.0,Medium Risk
915,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,5915,7.65,2022-07-05,36,Active,1373.1,6,6,0,0,100.0,0.0,Medium Risk
916,1016,Customer_1016,716,Self-Employed,4,Texas Hub,Houston,South,Home,5916,7.66,2022-07-06,360,Active,1372.1,6,6,0,0,100.0,0.0,Medium Risk
917,1017,Customer_1017,717,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5917,7.67,2022-07-07,60,Active,1371.1,6,6,0,0,100.0,0.0,Medium Risk
918,1018,Customer_1018,718,Retired,6,West Coast Tower,Los Angeles,West,Personal,5918,7.68,2022-07-08,36,Active,1370.1,6,6,0,0,100.0,0.0,Medium Risk
919,1019,Customer_1019,719,Retired,7,Miami Beach,Miami,South,Home,5919,7.69,2022-07-09,360,Active,1369.1,6,6,0,0,100.0,0.0,Medium Risk
920,1020,Customer_1020,720,Unknown,8,Boston Financial,Boston,Northeast,Auto,5920,7.7,2022-07-10,60,Defaulted,1368.1,6,0,0,0,0.0,0.0,High Risk
921,1021,Customer_1021,721,Employed,1,Downtown Metro,New York,Northeast,Personal,5921,7.71,2022-07-11,36,Closed,1367.1,6,6,0,0,100.0,0.0,Medium Risk
922,1022,Customer_1022,722,Employed,2,Midtown Plaza,New York,Northeast,Home,5922,7.72,2022-07-12,360,Closed,1366.1,6,6,0,0,100.0,0.0,Medium Risk
923,1023,Customer_1023,723,Employed,3,Chicago Central,Chicago,Midwest,Auto,5923,7.73,2022-07-13,60,Closed,1365.1,6,6,0,0,100.0,0.0,Medium Risk
924,1024,Customer_1024,724,Employed,4,Texas Hub,Houston,South,Personal,5924,7.74,2022-07-14,36,Closed,1364.1,6,6,0,0,100.0,0.0,Medium Risk
925,1025,Customer_1025,725,Self-Employed,5,Silicon Valley,San Jose,West,Home,5925,7.75,2022-07-15,360,Closed,1363.1,6,6,0,0,100.0,0.0,Medium Risk
926,1026,Customer_1026,726,Self-Employed,6,West Coast Tower,Los Angeles,West,Auto,5926,7.76,2022-07-16,60,Closed,1362.1,6,6,0,0,100.0,0.0,Medium Risk
927,1027,Customer_1027,727,Self-Employed,7,Miami Beach,Miami,South,Personal,5927,7.7700000000000005,2022-07-17,36,Closed,1361.1,6,6,0,0,100.0,0.0,Medium Risk
928,1028,Customer_1028,728,Retired,8,Boston Financial,Boston,Northeast,Home,5928,7.78,2022-07-18,360,Active,1360.1,6,6,0,0,100.0,0.0,Medium Risk
929,1029,Customer_1029,729,Retired,1,Downtown Metro,New York,Northeast,Auto,5929,7.79,2022-07-19,60,Active,1359.1,6,6,0,0,100.0,0.0,Medium Risk
930,-1,Unknown,0,Unknown,2,Midtown Plaza,New York,Northeast,Personal,5930,7.8,2022-07-20,36,Active,1358.1,6,0,0,0,0.0,0.0,High Risk
931,1031,Customer_1031,731,Employed,3,Chicago Central,Chicago,Midwest,Home,5931,7.8100000000000005,2022-07-21,360,Active,1357.1,6,6,0,0,100.0,0.0,Medium Risk
932,1032,Customer_1032,732,Employed,4,Texas Hub,Houston,South,Auto,5932,7.82,2022-07-22,60,Active,1356.1,6,6,0,0,100.0,0.0,Medium Risk
933,1033,Customer_1033,733,Employed,5,Silicon Valley,San Jose,West,Personal,5933,7.83,2022-07-23,36,Active,1355.1,6,6,0,0,100.0,0.0,Medium Risk
934,1034,Customer_1034,734,Employed,6,West Coast Tower,Los Angeles,West,Home,5934,7.84,2022-07-24,360,Active,1354.1,6,6,0,0,100.0,0.0,Medium Risk
935,1035,Customer_1035,735,Self-Employed,7,Miami Beach,Miami,South,Auto,5935,7.8500000000000005,2022-07-25,60,Active,1353.1,6,6,0,0,100.0,0.0,Medium Risk
936,1036,Customer_1036,736,Self-Employed,8,Boston Financial,Boston,Northeast,Personal,5936,7.86,2022-07-26,36,Active,1352.1,6,6,0,0,100.0,0.0,Medium Risk
937,1037,Customer_1037,737,Self-Employed,1,Downtown Metro,New York,Northeast,Home,5937,7.87,2022-07-27,360,Active,1351.1,6,6,0,0,100.0,0.0,Medium Risk
938,1038,Customer_1038,738,Retired,2,Midtown Plaza,New York,Northeast,Auto,5938,7.88,2022-07-28,60,Active,1350.1,6,6,0,0,100.0,0.0,Medium Risk
939,1039,Customer_1039,739,Retired,3,Chicago Central,Chicago,Midwest,Personal,5939,7.89,2022-07-29,36,Active,1349.1,6,6,0,0,100.0,0.0,Medium Risk
940,1040,Customer_1040,740,Unknown,4,Texas Hub,Houston,South,Home,5940,7.9,2022-07-30,360,Defaulted,1348.1,6,0,0,0,0.0,0.0,High Risk
941,1041,Customer_1041,741,Employed,5,Silicon Valley,San Jose,West,Auto,5941,7.91,2022-07-31,60,Closed,1347.1,6,6,0,0,100.0,0.0,Medium Risk
942,1042,Customer_1042,742,Employed,6,West Coast Tower,Los Angeles,West,Personal,5942,7.92,2022-08-01,36,Closed,1346.1,6,6,0,0,100.0,0.0,Medium Risk
943,1043,Customer_1043,743,Employed,7,Miami Beach,Miami,South,Home,5943,7.93,2022-08-02,360,Closed,1345.1,6,6,0,0,100.0,0.0,Medium Risk
944,1044,Customer_1044,744,Employed,8,Boston Financial,Boston,Northeast,Auto,5944,7.94,2022-08-03,60,Closed,1344.1,6,6,0,0,100.0,0.0,Medium Risk
945,-1,Unknown,0,Unknown,1,Downtown Metro,New York,Northeast,Personal,5945,7.95,2022-08-04,36,Closed,1343.1,6,6,0,0,100.0,0.0,Medium Risk
946,1046,Customer_1046,746,Self-Employed,2,Midtown Plaza,New York,Northeast,Home,5946,7.96,2022-08-05,360,Closed,1342.1,6,6,0,0,100.0,0.0,Medium Risk
947,1047,Customer_1047,747,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,5947,7.97,2022-08-06,60,Closed,1341.1,6,6,0,0,100.0,0.0,Medium Risk
948,1048,Customer_1048,748,Retired,4,Texas Hub,Houston,South,Personal,5948,7.98,2022-08-07,36,Active,1340.1,6,6,0,0,100.0,0.0,Medium Risk
949,1049,Customer_1049,749,Retired,5,Silicon Valley,San Jose,West,Home,5949,7.99,2022-08-08,360,Active,1339.1,6,6,0,0,100.0,0.0,Medium Risk
950,1050,Customer_1050,750,Unknown,6,West Coast Tower,Los Angeles,West,Auto,5950,8,2022-08-09,60,Active,1338.1,6,0,0,0,0.0,0.0,High Risk
951,1051,Customer_1051,751,Employed,7,Miami Beach,Miami,South,Personal,5951,8.01,2022-08-10,36,Active,1337.1,6,0,0,6,0.0,0.0,High Risk
952,1052,Customer_1052,752,Employed,8,Boston Financial,Boston,Northeast,Home,5952,8.02,2022-08-11,360,Active,1336.1,6,0,0,6,0.0,0.0,High Risk
953,1053,Customer_1053,753,Employed,1,Downtown Metro,New York,Northeast,Auto,5953,8.030000000000001,2022-08-12,60,Active,1335.1,6,0,6,0,0.0,1528.1,High Risk
954,1054,Customer_1054,754,Employed,2,Midtown Plaza,New York,Northeast,Personal,5954,8.04,2022-08-13,36,Active,1334.1,6,0,6,0,0.0,1528.1,High Risk
955,1055,Customer_1055,755,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5955,8.05,2022-08-14,360,Active,1333.1,6,0,6,0,0.0,1528.1,High Risk
956,1056,Customer_1056,756,Self-Employed,4,Texas Hub,Houston,South,Auto,5956,8.06,2022-08-15,60,Active,1332.1,6,0,6,0,0.0,1528.1,High Risk
957,1057,Customer_1057,757,Self-Employed,5,Silicon Valley,San Jose,West,Personal,5957,8.07,2022-08-16,36,Active,1331.1,6,0,6,0,0.0,1528.1,High Risk
958,1058,Customer_1058,758,Retired,6,West Coast Tower,Los Angeles,West,Home,5958,8.08,2022-08-17,360,Active,1330.1,6,6,0,0,100.0,0.0,Low Risk
959,1059,Customer_1059,759,Retired,7,Miami Beach,Miami,South,Auto,5959,8.09,2022-08-18,60,Active,1329.1,6,6,0,0,100.0,0.0,Low Risk
960,-1,Unknown,0,Unknown,8,Boston Financial,Boston,Northeast,Personal,5960,8.100000000000001,2022-08-19,36,Defaulted,1328.1,6,0,0,0,0.0,0.0,High Risk
961,1061,Customer_1061,761,Employed,1,Downtown Metro,New York,Northeast,Home,5961,8.11,2022-08-20,360,Closed,1327.1,6,6,0,0,100.0,0.0,Low Risk
962,1062,Customer_1062,762,Employed,2,Midtown Plaza,New York,Northeast,Auto,5962,8.120000000000001,2022-08-21,60,Closed,1326.1,6,6,0,0,100.0,0.0,Low Risk
963,1063,Customer_1063,763,Employed,3,Chicago Central,Chicago,Midwest,Personal,5963,8.129999999999999,2022-08-22,36,Closed,1325.1,6,6,0,0,100.0,0.0,Low Risk
964,1064,Customer_1064,764,Employed,4,Texas Hub,Houston,South,Home,5964,8.14,2022-08-23,360,Closed,1324.1,6,6,0,0,100.0,0.0,Low Risk
965,1065,Customer_1065,765,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5965,8.15,2022-08-24,60,Closed,1323.1,6,6,0,0,100.0,0.0,Low Risk
966,1066,Customer_1066,766,Self-Employed,6,West Coast Tower,Los Angeles,West,Personal,5966,8.16,2022-08-25,36,Closed,1322.1,6,6,0,0,100.0,0.0,Low Risk
967,1067,Customer_1067,767,Self-Employed,7,Miami Beach,Miami,South,Home,5967,8.17,2022-08-26,360,Closed,1321.1,6,6,0,0,100.0,0.0,Low Risk
968,1068,Customer_1068,768,Retired,8,Boston Financial,Boston,Northeast,Auto,5968,8.18,2022-08-27,60,Active,1320.1,6,6,0,0,100.0,0.0,Low Risk
969,1069,Customer_1069,769,Retired,1,Downtown Metro,New York,Northeast,Personal,5969,8.190000000000001,2022-08-28,36,Active,1319.1,6,6,0,0,100.0,0.0,Low Risk
970,1070,Customer_1070,770,Unknown,2,Midtown Plaza,New York,Northeast,Home,5970,8.2,2022-08-29,360,Active,1318.1,6,0,0,0,0.0,0.0,High Risk
971,1071,Customer_1071,771,Employed,3,Chicago Central,Chicago,Midwest,Auto,5971,8.21,2022-08-30,60,Active,1317.1,6,6,0,0,100.0,0.0,Low Risk
972,1072,Customer_1072,772,Employed,4,Texas Hub,Houston,South,Personal,5972,8.219999999999999,2022-08-31,36,Active,1316.1,6,6,0,0,100.0,0.0,Low Risk
973,1073,Customer_1073,773,Employed,5,Silicon Valley,San Jose,West,Home,5973,8.23,2022-09-01,360,Active,1315.1,6,6,0,0,100.0,0.0,Low Risk
974,1074,Customer_1074,774,Employed,6,West Coast Tower,Los Angeles,West,Auto,5974,8.24,2022-09-02,60,Active,1314.1,6,6,0,0,100.0,0.0,Low Risk
975,-1,Unknown,0,Unknown,7,Miami Beach,Miami,South,Personal,5975,8.25,2022-09-03,36,Active,1313.1,6,6,0,0,100.0,0.0,Medium Risk
976,1076,Customer_1076,776,Self-Employed,8,Boston Financial,Boston,Northeast,Home,5976,8.26,2022-09-04,360,Active,1312.1,6,6,0,0,100.0,0.0,Low Risk
977,1077,Customer_1077,777,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5977,8.27,2022-09-05,60,Active,1311.1,6,6,0,0,100.0,0.0,Low Risk
978,1078,Customer_1078,778,Retired,2,Midtown Plaza,New York,Northeast,Personal,5978,8.280000000000001,2022-09-06,36,Active,1310.1,6,6,0,0,100.0,0.0,Low Risk
979,1079,Customer_1079,779,Retired,3,Chicago Central,Chicago,Midwest,Home,5979,8.29,2022-09-07,360,Active,1309.1,6,6,0,0,100.0,0.0,Low Risk
980,1080,Customer_1080,780,Unknown,4,Texas Hub,Houston,South,Auto,5980,8.3,2022-09-08,60,Defaulted,1308.1,6,0,0,0,0.0,0.0,High Risk
981,1081,Customer_1081,781,Employed,5,Silicon Valley,San Jose,West,Personal,5981,8.31,2022-09-09,36,Closed,1307.1,6,6,0,0,100.0,0.0,Low Risk
982,1082,Customer_1082,782,Employed,6,West Coast Tower,Los Angeles,West,Home,5982,8.32,2022-09-10,360,Closed,1306.1,6,6,0,0,100.0,0.0,Low Risk
983,1083,Customer_1083,783,Employed,7,Miami Beach,Miami,South,Auto,5983,8.33,2022-09-11,60,Closed,1305.1,6,6,0,0,100.0,0.0,Low Risk
984,1084,Customer_1084,784,Employed,8,Boston Financial,Boston,Northeast,Personal,5984,8.34,2022-09-12,36,Closed,1304.1,6,6,0,0,100.0,0.0,Low Risk
985,1085,Customer_1085,785,Self-Employed,1,Downtown Metro,New York,Northeast,Home,5985,8.350000000000001,2022-09-13,360,Closed,1303.1,6,6,0,0,100.0,0.0,Low Risk
986,1086,Customer_1086,786,Self-Employed,2,Midtown Plaza,New York,Northeast,Auto,5986,8.36,2022-09-14,60,Closed,1302.1,6,6,0,0,100.0,0.0,Low Risk
987,1087,Customer_1087,787,Self-Employed,3,Chicago Central,Chicago,Midwest,Personal,5987,8.370000000000001,2022-09-15,36,Closed,1301.1,6,6,0,0,100.0,0.0,Low Risk
988,1088,Customer_1088,788,Retired,4,Texas Hub,Houston,South,Home,5988,8.379999999999999,2022-09-16,360,Active,1300.1,6,6,0,0,100.0,0.0,Low Risk
989,1089,Customer_1089,789,Retired,5,Silicon Valley,San Jose,West,Auto,5989,8.39,2022-09-17,60,Active,1299.1,6,6,0,0,100.0,0.0,Low Risk
990,-1,Unknown,0,Unknown,6,West Coast Tower,Los Angeles,West,Personal,5990,8.4,2022-09-18,36,Active,1298.1,6,0,0,0,0.0,0.0,High Risk
991,1091,Customer_1091,791,Employed,7,Miami Beach,Miami,South,Home,5991,8.41,2022-09-19,360,Active,1297.1,6,6,0,0,100.0,0.0,Low Risk
992,1092,Customer_1092,792,Employed,8,Boston Financial,Boston,Northeast,Auto,5992,8.42,2022-09-20,60,Active,1296.1,6,6,0,0,100.0,0.0,Low Risk
993,1093,Customer_1093,793,Employed,1,Downtown Metro,New York,Northeast,Personal,5993,8.43,2022-09-21,36,Active,1295.1,6,6,0,0,100.0,0.0,Low Risk
994,1094,Customer_1094,794,Employed,2,Midtown Plaza,New York,Northeast,Home,5994,8.440000000000001,2022-09-22,360,Active,1294.1,6,6,0,0,100.0,0.0,Low Risk
995,1095,Customer_1095,795,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,5995,8.45,2022-09-23,60,Active,1293.1,6,6,0,0,100.0,0.0,Low Risk
996,1096,Customer_1096,796,Self-Employed,4,Texas Hub,Houston,South,Personal,5996,8.46,2022-09-24,36,Active,1292.1,6,6,0,0,100.0,0.0,Low Risk
997,1097,Customer_1097,797,Self-Employed,5,Silicon Valley,San Jose,West,Home,5997,8.469999999999999,2022-09-25,360,Active,1291.1,6,6,0,0,100.0,0.0,Low Risk
998,1098,Customer_1098,798,Retired,6,West Coast Tower,Los Angeles,West,Auto,5998,8.48,2022-09-26,60,Active,1290.1,6,6,0,0,100.0,0.0,Low Risk
999,1099,Customer_1099,799,Retired,7,Miami Beach,Miami,South,Personal,5999,8.49,2022-09-27,36,Active,1289.1,6,6,0,0,100.0,0.0,Low Risk
1000,1100,Customer_1100,800,Unknown,8,Boston Financial,Boston,Northeast,Home,6000,3.5,2022-09-28,360,Defaulted,1288.1,6,0,0,0,0.0,0.0,High Risk
1001,1101,Customer_1101,801,Employed,1,Downtown Metro,New York,Northeast,Auto,6001,3.51,2022-09-29,60,Closed,1287.1,6,0,0,6,0.0,0.0,High Risk
1002,1102,Customer_1102,802,Employed,2,Midtown Plaza,New York,Northeast,Personal,6002,3.52,2022-09-30,36,Closed,1286.1,6,0,0,6,0.0,0.0,High Risk
1003,1103,Customer_1103,803,Employed,3,Chicago Central,Chicago,Midwest,Home,6003,3.53,2022-10-01,360,Closed,1285.1,6,0,6,0,0.0,1528.1,High Risk
1004,1104,Customer_1104,804,Employed,4,Texas Hub,Houston,South,Auto,6004,3.54,2022-10-02,60,Closed,1284.1,6,0,6,0,0.0,1528.1,High Risk
1005,-1,Unknown,0,Unknown,5,Silicon Valley,San Jose,West,Personal,6005,3.55,2022-10-03,36,Closed,1283.1,6,0,6,0,0.0,1528.1,High Risk
1006,1106,Customer_1106,806,Self-Employed,6,West Coast Tower,Los Angeles,West,Home,6006,3.56,2022-10-04,360,Closed,1282.1,6,0,6,0,0.0,1528.1,High Risk
1007,1107,Customer_1107,807,Self-Employed,7,Miami Beach,Miami,South,Auto,6007,3.57,2022-10-05,60,Closed,1281.1,6,0,6,0,0.0,1528.1,High Risk
1008,1108,Customer_1108,808,Retired,8,Boston Financial,Boston,Northeast,Personal,6008,3.58,2022-10-06,36,Active,1280.1,6,6,0,0,100.0,0.0,Low Risk
1009,1109,Customer_1109,809,Retired,1,Downtown Metro,New York,Northeast,Home,6009,3.59,2022-10-07,360,Active,1279.1,6,6,0,0,100.0,0.0,Low Risk
1010,1110,Customer_1110,810,Unknown,2,Midtown Plaza,New York,Northeast,Auto,6010,3.6,2022-10-08,60,Active,1278.1,6,0,0,0,0.0,0.0,High Risk
1011,1111,Customer_1111,811,Employed,3,Chicago Central,Chicago,Midwest,Personal,6011,3.61,2022-10-09,36,Active,1277.1,6,6,0,0,100.0,0.0,Low Risk
1012,1112,Customer_1112,812,Employed,4,Texas Hub,Houston,South,Home,6012,3.62,2022-10-10,360,Active,1276.1,6,6,0,0,100.0,0.0,Low Risk
1013,1113,Customer_1113,813,Employed,5,Silicon Valley,San Jose,West,Auto,6013,3.63,2022-10-11,60,Active,1275.1,6,6,0,0,100.0,0.0,Low Risk
1014,1114,Customer_1114,814,Employed,6,West Coast Tower,Los Angeles,West,Personal,6014,3.64,2022-10-12,36,Active,1274.1,6,6,0,0,100.0,0.0,Low Risk
1015,1115,Customer_1115,815,Self-Employed,7,Miami Beach,Miami,South,Home,6015,3.65,2022-10-13,360,Active,1273.1,6,6,0,0,100.0,0.0,Low Risk
1016,1116,Customer_1116,816,Self-Employed,8,Boston Financial,Boston,Northeast,Auto,6016,3.66,2022-10-14,60,Active,1272.1,6,6,0,0,100.0,0.0,Low Risk
1017,1117,Customer_1117,817,Self-Employed,1,Downtown Metro,New York,Northeast,Personal,6017,3.67,2022-10-15,36,Active,1271.1,6,6,0,0,100.0,0.0,Low Risk
1018,1118,Customer_1118,818,Retired,2,Midtown Plaza,New York,Northeast,Home,6018,3.68,2022-10-16,360,Active,1270.1,6,6,0,0,100.0,0.0,Low Risk
1019,1119,Customer_1119,819,Retired,3,Chicago Central,Chicago,Midwest,Auto,6019,3.69,2022-10-17,60,Active,1269.1,6,6,0,0,100.0,0.0,Low Risk
1020,-1,Unknown,0,Unknown,4,Texas Hub,Houston,South,Personal,6020,3.7,2022-10-18,36,Defaulted,1268.1,6,0,0,0,0.0,0.0,High Risk
1021,1121,Customer_1121,821,Employed,5,Silicon Valley,San Jose,West,Home,6021,3.71,2022-10-19,360,Closed,1267.1,6,6,0,0,100.0,0.0,Low Risk
1022,1122,Customer_1122,822,Employed,6,West Coast Tower,Los Angeles,West,Auto,6022,3.72,2022-10-20,60,Closed,1266.1,6,6,0,0,100.0,0.0,Low Risk
1023,1123,Customer_1123,823,Employed,7,Miami Beach,Miami,South,Personal,6023,3.73,2022-10-21,36,Closed,1265.1,6,6,0,0,100.0,0.0,Low Risk
1024,1124,Customer_1124,824,Employed,8,Boston Financial,Boston,Northeast,Home,6024,3.74,2022-10-22,360,Closed,1264.1,6,6,0,0,100.0,0.0,Low Risk
1025,1125,Customer_1125,825,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,6025,3.75,2022-10-23,60,Closed,1263.1,6,6,0,0,100.0,0.0,Low Risk
1026,1126,Customer_1126,826,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,6026,3.76,2022-10-24,36,Closed,1262.1,6,6,0,0,100.0,0.0,Low Risk
1027,1127,Customer_1127,827,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,6027,3.77,2022-10-25,360,Closed,1261.1,6,6,0,0,100.0,0.0,Low Risk
1028,1128,Customer_1128,828,Retired,4,Texas Hub,Houston,South,Auto,6028,3.7800000000000002,2022-10-26,60,Active,1260.1,6,6,0,0,100.0,0.0,Low Risk
1029,1129,Customer_1129,829,Retired,5,Silicon Valley,San Jose,West,Personal,6029,3.79,2022-10-27,36,Active,1259.1,6,6,0,0,100.0,0.0,Low Risk
1030,1130,Customer_1130,830,Unknown,6,West Coast Tower,Los Angeles,West,Home,6030,3.8,2022-10-28,360,Active,1258.1,6,0,0,0,0.0,0.0,High Risk
1031,1131,Customer_1131,831,Employed,7,Miami Beach,Miami,South,Auto,6031,3.81,2022-10-29,60,Active,1257.1,6,6,0,0,100.0,0.0,Low Risk
1032,1132,Customer_1132,832,Employed,8,Boston Financial,Boston,Northeast,Personal,6032,3.82,2022-10-30,36,Active,1256.1,6,6,0,0,100.0,0.0,Low Risk
1033,1133,Customer_1133,833,Employed,1,Downtown Metro,New York,Northeast,Home,6033,3.83,2022-10-31,360,Active,1255.1,6,6,0,0,100.0,0.0,Low Risk
1034,1134,Customer_1134,834,Employed,2,Midtown Plaza,New York,Northeast,Auto,6034,3.84,2022-11-01,60,Active,1254.1,6,6,0,0,100.0,0.0,Low Risk
1035,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,6035,3.85,2022-11-02,36,Active,1253.1,6,6,0,0,100.0,0.0,Medium Risk
1036,1136,Customer_1136,836,Self-Employed,4,Texas Hub,Houston,South,Home,6036,3.86,2022-11-03,360,Active,1252.1,6,6,0,0,100.0,0.0,Low Risk
1037,1137,Customer_1137,837,Self-Employed,5,Silicon Valley,San Jose,West,Auto,6037,3.87,2022-11-04,60,Active,1251.1,6,6,0,0,100.0,0.0,Low Risk
1038,1138,Customer_1138,838,Retired,6,West Coast Tower,Los Angeles,West,Personal,6038,3.88,2022-11-05,36,Active,1250.1,6,6,0,0,100.0,0.0,Low Risk
1039,1139,Customer_1139,839,Retired,7,Miami Beach,Miami,South,Home,6039,3.89,2022-11-06,360,Active,1249.1,6,6,0,0,100.0,0.0,Low Risk
1040,1140,Customer_1140,840,Unknown,8,Boston Financial,Boston,Northeast,Auto,6040,3.9,2022-11-07,60,Defaulted,1248.1,6,0,0,0,0.0,0.0,High Risk
1041,1141,Customer_1141,841,Employed,1,Downtown Metro,New York,Northeast,Personal,6041,3.91,2022-11-08,36,Closed,1247.1,6,6,0,0,100.0,0.0,Low Risk
1042,1142,Customer_1142,842,Employed,2,Midtown Plaza,New York,Northeast,Home,6042,3.92,2022-11-09,360,Closed,1246.1,6,6,0,0,100.0,0.0,Low Risk
1043,1143,Customer_1143,843,Employed,3,Chicago Central,Chicago,Midwest,Auto,6043,3.93,2022-11-10,60,Closed,1245.1,6,6,0,0,100.0,0.0,Low Risk
1044,1144,Customer_1144,844,Employed,4,Texas Hub,Houston,South,Personal,6044,3.94,2022-11-11,36,Closed,1244.1,6,6,0,0,100.0,0.0,Low Risk
1045,1145,Customer_1145,845,Self-Employed,5,Silicon Valley,San Jose,West,Home,6045,3.95,2022-11-12,360,Closed,1243.1,6,6,0,0,100.0,0.0,Low Risk
1046,1146,Customer_1146,846,Self-Employed,6,West Coast Tower,Los Angeles,West,Auto,6046,3.96,2022-11-13,60,Closed,1242.1,6,6,0,0,100.0,0.0,Low Risk
1047,1147,Customer_1147,847,Self-Employed,7,Miami Beach,Miami,South,Personal,6047,3.97,2022-11-14,36,Closed,1241.1,6,6,0,0,100.0,0.0,Low Risk
1048,1148,Customer_1148,848,Retired,8,Boston Financial,Boston,Northeast,Home,6048,3.98,2022-11-15,360,Active,1240.1,6,6,0,0,100.0,0.0,Low Risk
1049,1149,Customer_1149,849,Retired,1,Downtown Metro,New York,Northeast,Auto,6049,3.99,2022-11-16,60,Active,1239.1,6,6,0,0,100.0,0.0,Low Risk
1050,-1,Unknown,0,Unknown,2,Midtown Plaza,New York,Northeast,Personal,6050,4,2022-11-17,36,Active,1238.1,6,0,0,0,0.0,0.0,High Risk
1051,1151,Customer_1151,851,Employed,3,Chicago Central,Chicago,Midwest,Home,6051,4.01,2022-11-18,360,Active,1237.1,6,0,0,6,0.0,0.0,High Risk
1052,1152,Customer_1152,852,Employed,4,Texas Hub,Houston,South,Auto,6052,4.02,2022-11-19,60,Active,1236.1,6,0,0,6,0.0,0.0,High Risk
1053,1153,Customer_1153,853,Employed,5,Silicon Valley,San Jose,West,Personal,6053,4.03,2022-11-20,36,Active,1235.1,6,0,6,0,0.0,1528.1,High Risk
1054,1154,Customer_1154,854,Employed,6,West Coast Tower,Los Angeles,West,Home,6054,4.04,2022-11-21,360,Active,1234.1,6,0,6,0,0.0,1528.1,High Risk
1055,1155,Customer_1155,855,Self-Employed,7,Miami Beach,Miami,South,Auto,6055,4.05,2022-11-22,60,Active,1233.1,6,0,6,0,0.0,1528.1,High Risk
